"pdb","vvolume","variable","value"
"1OJ4_A","vvolumeAA","r4s_JC",0.684268281341416
"1OJ4_A","vvolumeAA","rsa",0.915398713746227
"1OJ4_A","vvolumeAA","seqent",0.632131619998102
"1OJ4_A","vvolumeC","ddgent",0.672105730891664
"1OJ4_A","vvolumeC","hbe",0.485678366751138
"1OJ4_A","vvolumeC","hpshh",0.424285976037997
"1OJ4_A","vvolumeC","r4s_JC",0.607472850686576
"1OJ4_A","vvolumeC","rsa",0.81640220121723
"1OJ4_A","vvolumeC","seqent",0.549457103629016
"1OJ4_A","vvolumeCA","ddgent",0.748515925918816
"1OJ4_A","vvolumeCA","hbe",0.431771520079166
"1OJ4_A","vvolumeCA","hpshh",0.434080764703924
"1OJ4_A","vvolumeCA","r4s_JC",0.665191391097461
"1OJ4_A","vvolumeCA","rsa",0.850139640049638
"1OJ4_A","vvolumeCA","seqent",0.617596775480029
"1OJ4_A","vvolumeCB","ddgent",0.797090345303415
"1OJ4_A","vvolumeCB","hbe",0.415573628742404
"1OJ4_A","vvolumeCB","hpshh",0.457040591899322
"1OJ4_A","vvolumeCB","r4s_JC",0.693164562351747
"1OJ4_A","vvolumeCB","rsa",0.888998192544265
"1OJ4_A","vvolumeCB","seqent",0.646693570174392
"1OJ4_A","vvolumeN","ddgent",0.667577568772168
"1OJ4_A","vvolumeN","hbe",0.500120448797381
"1OJ4_A","vvolumeN","hpshh",0.379010983856482
"1OJ4_A","vvolumeN","r4s_JC",0.60515292872333
"1OJ4_A","vvolumeN","rsa",0.770409427117319
"1OJ4_A","vvolumeN","seqent",0.55065201139545
"1OJ4_A","vvolumeO","ddgent",0.586946358781755
"1OJ4_A","vvolumeO","hbe",0.531027549164758
"1OJ4_A","vvolumeO","hpshh",0.362667083980583
"1OJ4_A","vvolumeO","r4s_JC",0.523272981257476
"1OJ4_A","vvolumeO","rsa",0.760572309143032
"1OJ4_A","vvolumeO","seqent",0.465520480049165
"1OJ4_A","vvolumeSC","ddgent",0.797746985271616
"1OJ4_A","vvolumeSC","hbe",0.325224279721385
"1OJ4_A","vvolumeSC","hpshh",0.484860441705406
"1OJ4_A","vvolumeSC","r4s_JC",0.690310185931105
"1OJ4_A","vvolumeSC","rsa",0.899790271708226
"1OJ4_A","vvolumeSC","seqent",0.632266583587978
"1ONR_A","vvolumeAA","ddgent",0.771685272759425
"1ONR_A","vvolumeAA","hbe",0.372728455540906
"1ONR_A","vvolumeAA","hpshh",0.450889531410533
"1ONR_A","vvolumeAA","r4s_JC",0.690709032832849
"1ONR_A","vvolumeAA","rsa",0.936862831637089
"1ONR_A","vvolumeAA","seqent",0.670258232230975
"1ONR_A","vvolumeC","ddgent",0.717590125935771
"1ONR_A","vvolumeC","hbe",0.449380093387105
"1ONR_A","vvolumeC","hpshh",0.351779796674998
"1ONR_A","vvolumeC","r4s_JC",0.669729945828254
"1ONR_A","vvolumeC","rsa",0.853242255786993
"1ONR_A","vvolumeC","seqent",0.63582276815816
"1ONR_A","vvolumeCA","ddgent",0.756244022186601
"1ONR_A","vvolumeCA","hbe",0.412041211137497
"1ONR_A","vvolumeCA","hpshh",0.392546614382119
"1ONR_A","vvolumeCA","r4s_JC",0.677069182593914
"1ONR_A","vvolumeCA","rsa",0.893991308966487
"1ONR_A","vvolumeCA","seqent",0.651317433168513
"1ONR_A","vvolumeCB","ddgent",0.7593807223005
"1ONR_A","vvolumeCB","hbe",0.381589583442488
"1ONR_A","vvolumeCB","hpshh",0.402367811919808
"1ONR_A","vvolumeCB","r4s_JC",0.697929357790899
"1ONR_A","vvolumeCB","rsa",0.90871283504296
"1ONR_A","vvolumeCB","seqent",0.667895864718222
"1ONR_A","vvolumeN","ddgent",0.641189215614785
"1ONR_A","vvolumeN","hbe",0.461402163321025
"1ONR_A","vvolumeN","hpshh",0.340203252600091
"1ONR_A","vvolumeN","r4s_JC",0.598175916459174
"1ONR_A","vvolumeN","rsa",0.796988892942002
"1ONR_A","vvolumeN","seqent",0.566247331436869
"1ONR_A","vvolumeO","ddgent",0.691143043489008
"1ONR_A","vvolumeO","hbe",0.457191519322797
"1ONR_A","vvolumeO","hpshh",0.358947188563961
"1ONR_A","vvolumeO","r4s_JC",0.59615055368065
"1ONR_A","vvolumeO","rsa",0.815219453452897
"1ONR_A","vvolumeO","seqent",0.569085505386886
"1ONR_A","vvolumeSC","ddgent",0.770410893263587
"1ONR_A","vvolumeSC","hbe",0.33903053084394
"1ONR_A","vvolumeSC","hpshh",0.460264328213605
"1ONR_A","vvolumeSC","r4s_JC",0.725343761564428
"1ONR_A","vvolumeSC","rsa",0.938010796879925
"1ONR_A","vvolumeSC","seqent",0.701338129820631
"1OPM_A","vvolumeAA","ddgent",0.785671911493687
"1OPM_A","vvolumeAA","hbe",0.585606632347
"1OPM_A","vvolumeAA","hpshh",0.390997603660761
"1OPM_A","vvolumeAA","r4s_JC",0.50084521199618
"1OPM_A","vvolumeAA","rsa",0.92855312159077
"1OPM_A","vvolumeAA","seqent",0.417034331940818
"1OPM_A","vvolumeC","ddgent",0.699000325269405
"1OPM_A","vvolumeC","hbe",0.641159780861908
"1OPM_A","vvolumeC","hpshh",0.341560084182042
"1OPM_A","vvolumeC","r4s_JC",0.427861275759276
"1OPM_A","vvolumeC","rsa",0.839059545967196
"1OPM_A","vvolumeC","seqent",0.349306143896583
"1OPM_A","vvolumeCA","ddgent",0.743224879987674
"1OPM_A","vvolumeCA","hbe",0.552289315438748
"1OPM_A","vvolumeCA","hpshh",0.380788026015638
"1OPM_A","vvolumeCA","r4s_JC",0.486402341250884
"1OPM_A","vvolumeCA","rsa",0.854418096172112
"1OPM_A","vvolumeCA","seqent",0.402164743632802
"1OPM_A","vvolumeCB","ddgent",0.793726026486798
"1OPM_A","vvolumeCB","hbe",0.578968345040691
"1OPM_A","vvolumeCB","hpshh",0.38937756789188
"1OPM_A","vvolumeCB","r4s_JC",0.49698818392913
"1OPM_A","vvolumeCB","rsa",0.900265979791681
"1OPM_A","vvolumeCB","seqent",0.413061773298483
"1OPM_A","vvolumeN","ddgent",0.7217875841534
"1OPM_A","vvolumeN","hbe",0.646256574910146
"1OPM_A","vvolumeN","hpshh",0.358489329754938
"1OPM_A","vvolumeN","r4s_JC",0.488229570629151
"1OPM_A","vvolumeN","rsa",0.839315515621535
"1OPM_A","vvolumeN","seqent",0.409954937590557
"1OPM_A","vvolumeO","ddgent",0.524663577782186
"1OPM_A","vvolumeO","hbe",0.6375596248579
"1OPM_A","vvolumeO","hpshh",0.256637127294081
"1OPM_A","vvolumeO","r4s_JC",0.324942409734999
"1OPM_A","vvolumeO","rsa",0.673290323749447
"1OPM_A","vvolumeO","seqent",0.267957163928447
"1OPM_A","vvolumeSC","ddgent",0.820135485280804
"1OPM_A","vvolumeSC","hbe",0.553435240864087
"1OPM_A","vvolumeSC","hpshh",0.411430461084503
"1OPM_A","vvolumeSC","r4s_JC",0.504151890475674
"1OPM_A","vvolumeSC","rsa",0.929566691993447
"1OPM_A","vvolumeSC","seqent",0.426761960877239
"1OXA_A","vvolumeAA","ddgent",0.743919642140133
"1OXA_A","vvolumeAA","hbe",0.386816273532518
"1OXA_A","vvolumeAA","hpshh",0.487192533151859
"1OXA_A","vvolumeAA","r4s_JC",0.411999185764731
"1OXA_A","vvolumeAA","rsa",0.927907220681682
"1OXA_A","vvolumeAA","seqent",0.291863109659176
"1OXA_A","vvolumeC","ddgent",0.62456285997475
"1OXA_A","vvolumeC","hbe",0.441407548660659
"1OXA_A","vvolumeC","hpshh",0.379036385161277
"1OXA_A","vvolumeC","r4s_JC",0.427783665458305
"1OXA_A","vvolumeC","rsa",0.814005162074531
"1OXA_A","vvolumeC","seqent",0.31819231469892
"1OXA_A","vvolumeCA","ddgent",0.691616665462702
"1OXA_A","vvolumeCA","hbe",0.393566258403685
"1OXA_A","vvolumeCA","hpshh",0.399605933933841
"1OXA_A","vvolumeCA","r4s_JC",0.440491151134381
"1OXA_A","vvolumeCA","rsa",0.854945441300894
"1OXA_A","vvolumeCA","seqent",0.311832617508277
"1OXA_A","vvolumeCB","ddgent",0.743599338638356
"1OXA_A","vvolumeCB","hbe",0.407353215739362
"1OXA_A","vvolumeCB","hpshh",0.438066232610871
"1OXA_A","vvolumeCB","r4s_JC",0.420846700932815
"1OXA_A","vvolumeCB","rsa",0.896681815658826
"1OXA_A","vvolumeCB","seqent",0.306362328195855
"1OXA_A","vvolumeN","ddgent",0.619979238026021
"1OXA_A","vvolumeN","hbe",0.425962848293784
"1OXA_A","vvolumeN","hpshh",0.363981761721218
"1OXA_A","vvolumeN","r4s_JC",0.389031141995329
"1OXA_A","vvolumeN","rsa",0.785856805093054
"1OXA_A","vvolumeN","seqent",0.272344814506076
"1OXA_A","vvolumeO","ddgent",0.549232158491388
"1OXA_A","vvolumeO","hbe",0.461512196844923
"1OXA_A","vvolumeO","hpshh",0.326882347942725
"1OXA_A","vvolumeO","r4s_JC",0.383764150713936
"1OXA_A","vvolumeO","rsa",0.728105173041754
"1OXA_A","vvolumeO","seqent",0.290108187920905
"1OXA_A","vvolumeSC","ddgent",0.757582135755148
"1OXA_A","vvolumeSC","hbe",0.349879411550669
"1OXA_A","vvolumeSC","hpshh",0.518145703280917
"1OXA_A","vvolumeSC","r4s_JC",0.424101723324571
"1OXA_A","vvolumeSC","rsa",0.932900658132888
"1OXA_A","vvolumeSC","seqent",0.315061969325021
"1OYG_A","vvolumeAA","ddgent",0.726857250161554
"1OYG_A","vvolumeAA","hbe",0.412810747292206
"1OYG_A","vvolumeAA","hpshh",0.410257684792621
"1OYG_A","vvolumeAA","r4s_JC",0.557819722680215
"1OYG_A","vvolumeAA","rsa",0.898328375380506
"1OYG_A","vvolumeAA","seqent",0.373749115938506
"1OYG_A","vvolumeC","ddgent",0.579842589344704
"1OYG_A","vvolumeC","hbe",0.473504748982723
"1OYG_A","vvolumeC","hpshh",0.290455291776771
"1OYG_A","vvolumeC","r4s_JC",0.521477346721421
"1OYG_A","vvolumeC","rsa",0.786980031455376
"1OYG_A","vvolumeC","seqent",0.348016883117478
"1OYG_A","vvolumeCA","ddgent",0.680622880753047
"1OYG_A","vvolumeCA","hbe",0.417571235632135
"1OYG_A","vvolumeCA","hpshh",0.377321584289339
"1OYG_A","vvolumeCA","r4s_JC",0.564374951641315
"1OYG_A","vvolumeCA","rsa",0.841915669970023
"1OYG_A","vvolumeCA","seqent",0.375768154410364
"1OYG_A","vvolumeCB","ddgent",0.745659373710138
"1OYG_A","vvolumeCB","hbe",0.380533398777108
"1OYG_A","vvolumeCB","hpshh",0.404484719617821
"1OYG_A","vvolumeCB","r4s_JC",0.581274351768084
"1OYG_A","vvolumeCB","rsa",0.876399812309492
"1OYG_A","vvolumeCB","seqent",0.398778792484564
"1OYG_A","vvolumeN","ddgent",0.648843790985021
"1OYG_A","vvolumeN","hbe",0.539803882530305
"1OYG_A","vvolumeN","hpshh",0.370826992661797
"1OYG_A","vvolumeN","r4s_JC",0.526683143802047
"1OYG_A","vvolumeN","rsa",0.802465306067886
"1OYG_A","vvolumeN","seqent",0.345042928883564
"1OYG_A","vvolumeO","ddgent",0.464241128217698
"1OYG_A","vvolumeO","hbe",0.532924727596954
"1OYG_A","vvolumeO","hpshh",0.208290377668672
"1OYG_A","vvolumeO","r4s_JC",0.445513759549111
"1OYG_A","vvolumeO","rsa",0.67132490472068
"1OYG_A","vvolumeO","seqent",0.290178396753261
"1OYG_A","vvolumeSC","ddgent",0.762614476314444
"1OYG_A","vvolumeSC","hbe",0.299184163090239
"1OYG_A","vvolumeSC","hpshh",0.454304943772856
"1OYG_A","vvolumeSC","r4s_JC",0.560429609974959
"1OYG_A","vvolumeSC","rsa",0.892257608207635
"1OYG_A","vvolumeSC","seqent",0.404823691501871
"1P1X_A","vvolumeAA","ddgent",0.72651389622234
"1P1X_A","vvolumeAA","hbe",0.400322123927869
"1P1X_A","vvolumeAA","hpshh",0.436252167910916
"1P1X_A","vvolumeAA","r4s_JC",0.567601699356709
"1P1X_A","vvolumeAA","rsa",0.910722762932693
"1P1X_A","vvolumeAA","seqent",0.513895400729998
"1P1X_A","vvolumeC","ddgent",0.645118417894686
"1P1X_A","vvolumeC","hbe",0.484069733498175
"1P1X_A","vvolumeC","hpshh",0.410578465061206
"1P1X_A","vvolumeC","r4s_JC",0.506954347389642
"1P1X_A","vvolumeC","rsa",0.860824869863088
"1P1X_A","vvolumeC","seqent",0.462352805288935
"1P1X_A","vvolumeCA","ddgent",0.699720251524024
"1P1X_A","vvolumeCA","hbe",0.438915094127685
"1P1X_A","vvolumeCA","hpshh",0.36861880180278
"1P1X_A","vvolumeCA","r4s_JC",0.557952872950135
"1P1X_A","vvolumeCA","rsa",0.856061282486458
"1P1X_A","vvolumeCA","seqent",0.496305363724903
"1P1X_A","vvolumeCB","ddgent",0.740192195075121
"1P1X_A","vvolumeCB","hbe",0.413448535110835
"1P1X_A","vvolumeCB","hpshh",0.396047118418246
"1P1X_A","vvolumeCB","r4s_JC",0.580584832038632
"1P1X_A","vvolumeCB","rsa",0.898383879669574
"1P1X_A","vvolumeCB","seqent",0.522431550178407
"1P1X_A","vvolumeN","ddgent",0.63417193875102
"1P1X_A","vvolumeN","hbe",0.488789618223882
"1P1X_A","vvolumeN","hpshh",0.302934278614353
"1P1X_A","vvolumeN","r4s_JC",0.502975992320955
"1P1X_A","vvolumeN","rsa",0.749142681470782
"1P1X_A","vvolumeN","seqent",0.447165180648286
"1P1X_A","vvolumeO","ddgent",0.632218236877703
"1P1X_A","vvolumeO","hbe",0.506888752679866
"1P1X_A","vvolumeO","hpshh",0.417021249487246
"1P1X_A","vvolumeO","r4s_JC",0.481516240722194
"1P1X_A","vvolumeO","rsa",0.837266508468507
"1P1X_A","vvolumeO","seqent",0.450727213195357
"1P1X_A","vvolumeSC","ddgent",0.736614793836701
"1P1X_A","vvolumeSC","hbe",0.357122195931818
"1P1X_A","vvolumeSC","hpshh",0.425546827300557
"1P1X_A","vvolumeSC","r4s_JC",0.586354003758086
"1P1X_A","vvolumeSC","rsa",0.916907441563311
"1P1X_A","vvolumeSC","seqent",0.52723867937959
"1P3D_A","vvolumeAA","ddgent",0.718371513416057
"1P3D_A","vvolumeAA","hbe",0.440325299279443
"1P3D_A","vvolumeAA","hpshh",0.399847280422034
"1P3D_A","vvolumeAA","r4s_JC",0.561421342300377
"1P3D_A","vvolumeAA","rsa",0.914905255314968
"1P3D_A","vvolumeAA","seqent",0.548511162750858
"1P3D_A","vvolumeC","ddgent",0.601778688089935
"1P3D_A","vvolumeC","hbe",0.515126528097756
"1P3D_A","vvolumeC","hpshh",0.337773527955684
"1P3D_A","vvolumeC","r4s_JC",0.512953919409397
"1P3D_A","vvolumeC","rsa",0.809088474831338
"1P3D_A","vvolumeC","seqent",0.494235111290835
"1P3D_A","vvolumeCA","ddgent",0.689442676848022
"1P3D_A","vvolumeCA","hbe",0.457130598264421
"1P3D_A","vvolumeCA","hpshh",0.347401365520544
"1P3D_A","vvolumeCA","r4s_JC",0.549915583150206
"1P3D_A","vvolumeCA","rsa",0.859121371244503
"1P3D_A","vvolumeCA","seqent",0.527454161021577
"1P3D_A","vvolumeCB","ddgent",0.719031843249549
"1P3D_A","vvolumeCB","hbe",0.419465126233304
"1P3D_A","vvolumeCB","hpshh",0.367126255275971
"1P3D_A","vvolumeCB","r4s_JC",0.587724614692126
"1P3D_A","vvolumeCB","rsa",0.877980513094715
"1P3D_A","vvolumeCB","seqent",0.568843963113356
"1P3D_A","vvolumeN","ddgent",0.581602237777071
"1P3D_A","vvolumeN","hbe",0.497576776988374
"1P3D_A","vvolumeN","hpshh",0.300443221676229
"1P3D_A","vvolumeN","r4s_JC",0.504916189658345
"1P3D_A","vvolumeN","rsa",0.76582050627557
"1P3D_A","vvolumeN","seqent",0.485182826258119
"1P3D_A","vvolumeO","ddgent",0.514610112419132
"1P3D_A","vvolumeO","hbe",0.540460971779904
"1P3D_A","vvolumeO","hpshh",0.312982435983966
"1P3D_A","vvolumeO","r4s_JC",0.425840903070518
"1P3D_A","vvolumeO","rsa",0.723160689662994
"1P3D_A","vvolumeO","seqent",0.417964832932544
"1P3D_A","vvolumeSC","ddgent",0.720230936472585
"1P3D_A","vvolumeSC","hbe",0.36414966160985
"1P3D_A","vvolumeSC","hpshh",0.416591285079042
"1P3D_A","vvolumeSC","r4s_JC",0.599650013818908
"1P3D_A","vvolumeSC","rsa",0.900289783402411
"1P3D_A","vvolumeSC","seqent",0.580285389980004
"1P5D_X","vvolumeAA","ddgent",0.74322871165652
"1P5D_X","vvolumeAA","hbe",0.406119627152682
"1P5D_X","vvolumeAA","hpshh",0.354494536685111
"1P5D_X","vvolumeAA","r4s_JC",0.59441810664125
"1P5D_X","vvolumeAA","rsa",0.901847684429778
"1P5D_X","vvolumeAA","seqent",0.539939947504185
"1P5D_X","vvolumeC","ddgent",0.641090443821138
"1P5D_X","vvolumeC","hbe",0.501217156164203
"1P5D_X","vvolumeC","hpshh",0.259803870697982
"1P5D_X","vvolumeC","r4s_JC",0.522272398590699
"1P5D_X","vvolumeC","rsa",0.82022137290883
"1P5D_X","vvolumeC","seqent",0.470114678854853
"1P5D_X","vvolumeCA","ddgent",0.708444229575017
"1P5D_X","vvolumeCA","hbe",0.429430014219029
"1P5D_X","vvolumeCA","hpshh",0.297256649765964
"1P5D_X","vvolumeCA","r4s_JC",0.583320517994434
"1P5D_X","vvolumeCA","rsa",0.840413955270834
"1P5D_X","vvolumeCA","seqent",0.517308671818223
"1P5D_X","vvolumeCB","ddgent",0.748133291570582
"1P5D_X","vvolumeCB","hbe",0.416083370644776
"1P5D_X","vvolumeCB","hpshh",0.319843218961591
"1P5D_X","vvolumeCB","r4s_JC",0.610133711080599
"1P5D_X","vvolumeCB","rsa",0.884569146554451
"1P5D_X","vvolumeCB","seqent",0.550343825643714
"1P5D_X","vvolumeN","ddgent",0.593985349288629
"1P5D_X","vvolumeN","hbe",0.487015071148343
"1P5D_X","vvolumeN","hpshh",0.269623037024084
"1P5D_X","vvolumeN","r4s_JC",0.513134620011105
"1P5D_X","vvolumeN","rsa",0.747968751670443
"1P5D_X","vvolumeN","seqent",0.453586888564395
"1P5D_X","vvolumeO","ddgent",0.560339791491876
"1P5D_X","vvolumeO","hbe",0.534335510038735
"1P5D_X","vvolumeO","hpshh",0.261669112184113
"1P5D_X","vvolumeO","r4s_JC",0.41660795487473
"1P5D_X","vvolumeO","rsa",0.729598886652787
"1P5D_X","vvolumeO","seqent",0.38383849111264
"1P5D_X","vvolumeSC","ddgent",0.760977453564319
"1P5D_X","vvolumeSC","hbe",0.355620533060016
"1P5D_X","vvolumeSC","hpshh",0.37166829360171
"1P5D_X","vvolumeSC","r4s_JC",0.630206414510296
"1P5D_X","vvolumeSC","rsa",0.910761001438289
"1P5D_X","vvolumeSC","seqent",0.579606320002088
"1PA9_A","vvolumeAA","ddgent",0.75077136447524
"1PA9_A","vvolumeAA","hbe",0.353421452144263
"1PA9_A","vvolumeAA","hpshh",0.423867722631465
"1PA9_A","vvolumeAA","r4s_JC",0.454349434821939
"1PA9_A","vvolumeAA","rsa",0.926520626813631
"1PA9_A","vvolumeAA","seqent",0.421600468972069
"1PA9_A","vvolumeC","ddgent",0.627905049232503
"1PA9_A","vvolumeC","hbe",0.333919732159008
"1PA9_A","vvolumeC","hpshh",0.344194356723533
"1PA9_A","vvolumeC","r4s_JC",0.436859888171329
"1PA9_A","vvolumeC","rsa",0.842243053746916
"1PA9_A","vvolumeC","seqent",0.403171104987339
"1PA9_A","vvolumeCA","ddgent",0.707080418614417
"1PA9_A","vvolumeCA","hbe",0.33906302166608
"1PA9_A","vvolumeCA","hpshh",0.353641900859525
"1PA9_A","vvolumeCA","r4s_JC",0.461948480389755
"1PA9_A","vvolumeCA","rsa",0.870484343728859
"1PA9_A","vvolumeCA","seqent",0.408434269426423
"1PA9_A","vvolumeCB","ddgent",0.756813535346838
"1PA9_A","vvolumeCB","hbe",0.361852566876506
"1PA9_A","vvolumeCB","hpshh",0.393520671348915
"1PA9_A","vvolumeCB","r4s_JC",0.486816049650383
"1PA9_A","vvolumeCB","rsa",0.908297483587728
"1PA9_A","vvolumeCB","seqent",0.430613603538801
"1PA9_A","vvolumeN","ddgent",0.657020742852722
"1PA9_A","vvolumeN","hbe",0.416592908555187
"1PA9_A","vvolumeN","hpshh",0.321935311426105
"1PA9_A","vvolumeN","r4s_JC",0.456861360737321
"1PA9_A","vvolumeN","rsa",0.821797285616841
"1PA9_A","vvolumeN","seqent",0.395665915381685
"1PA9_A","vvolumeO","ddgent",0.563629358765899
"1PA9_A","vvolumeO","hbe",0.3560065494149
"1PA9_A","vvolumeO","hpshh",0.294127259037436
"1PA9_A","vvolumeO","r4s_JC",0.361186650331335
"1PA9_A","vvolumeO","rsa",0.771885786305347
"1PA9_A","vvolumeO","seqent",0.344149943623276
"1PA9_A","vvolumeSC","ddgent",0.776986705566422
"1PA9_A","vvolumeSC","hbe",0.320219308897865
"1PA9_A","vvolumeSC","hpshh",0.440863610867436
"1PA9_A","vvolumeSC","r4s_JC",0.494962127038751
"1PA9_A","vvolumeSC","rsa",0.939482339586258
"1PA9_A","vvolumeSC","seqent",0.454315801818539
"1PII_A","vvolumeAA","ddgent",0.751859711752962
"1PII_A","vvolumeAA","hbe",0.450163579299664
"1PII_A","vvolumeAA","hpshh",0.438384112802749
"1PII_A","vvolumeAA","r4s_JC",0.647703913072562
"1PII_A","vvolumeAA","rsa",0.901659480488832
"1PII_A","vvolumeAA","seqent",0.62188784003688
"1PII_A","vvolumeC","ddgent",0.635644896511727
"1PII_A","vvolumeC","hbe",0.533399822424909
"1PII_A","vvolumeC","hpshh",0.35745888323459
"1PII_A","vvolumeC","r4s_JC",0.599915793584625
"1PII_A","vvolumeC","rsa",0.820101300538018
"1PII_A","vvolumeC","seqent",0.563991146088008
"1PII_A","vvolumeCA","ddgent",0.708430203811024
"1PII_A","vvolumeCA","hbe",0.479192423544845
"1PII_A","vvolumeCA","hpshh",0.381579032184537
"1PII_A","vvolumeCA","r4s_JC",0.635208030805464
"1PII_A","vvolumeCA","rsa",0.864687900206706
"1PII_A","vvolumeCA","seqent",0.598597640935502
"1PII_A","vvolumeCB","ddgent",0.744549796890362
"1PII_A","vvolumeCB","hbe",0.460681253313387
"1PII_A","vvolumeCB","hpshh",0.394983848437999
"1PII_A","vvolumeCB","r4s_JC",0.660175451502362
"1PII_A","vvolumeCB","rsa",0.877073221746889
"1PII_A","vvolumeCB","seqent",0.624140398658657
"1PII_A","vvolumeN","ddgent",0.625034830003108
"1PII_A","vvolumeN","hbe",0.509421372497822
"1PII_A","vvolumeN","hpshh",0.290988301933072
"1PII_A","vvolumeN","r4s_JC",0.574501748605965
"1PII_A","vvolumeN","rsa",0.770442425858105
"1PII_A","vvolumeN","seqent",0.536663899548241
"1PII_A","vvolumeO","ddgent",0.576792434662051
"1PII_A","vvolumeO","hbe",0.535230805717057
"1PII_A","vvolumeO","hpshh",0.325186496278922
"1PII_A","vvolumeO","r4s_JC",0.534994720861582
"1PII_A","vvolumeO","rsa",0.749372751751845
"1PII_A","vvolumeO","seqent",0.500917343484958
"1PII_A","vvolumeSC","ddgent",0.759216821761223
"1PII_A","vvolumeSC","hbe",0.432959575547776
"1PII_A","vvolumeSC","hpshh",0.448612041738037
"1PII_A","vvolumeSC","r4s_JC",0.669761057786377
"1PII_A","vvolumeSC","rsa",0.912100025445504
"1PII_A","vvolumeSC","seqent",0.63606860461579
"1PKN_A","vvolumeAA","ddgent",0.789750248362939
"1PKN_A","vvolumeAA","hbe",0.305909503712235
"1PKN_A","vvolumeAA","hpshh",0.397690281911066
"1PKN_A","vvolumeAA","r4s_JC",0.478523622333955
"1PKN_A","vvolumeAA","rsa",0.913482916991741
"1PKN_A","vvolumeAA","seqent",0.422403689578735
"1PKN_A","vvolumeC","ddgent",0.684132409272334
"1PKN_A","vvolumeC","hbe",0.360935102611293
"1PKN_A","vvolumeC","hpshh",0.320907522527212
"1PKN_A","vvolumeC","r4s_JC",0.414892644407478
"1PKN_A","vvolumeC","rsa",0.822683918295492
"1PKN_A","vvolumeC","seqent",0.368947063597731
"1PKN_A","vvolumeCA","ddgent",0.751400611447033
"1PKN_A","vvolumeCA","hbe",0.280414161498477
"1PKN_A","vvolumeCA","hpshh",0.354788414045205
"1PKN_A","vvolumeCA","r4s_JC",0.446225389876865
"1PKN_A","vvolumeCA","rsa",0.858278410335677
"1PKN_A","vvolumeCA","seqent",0.395292322045561
"1PKN_A","vvolumeCB","ddgent",0.789403431892034
"1PKN_A","vvolumeCB","hbe",0.271226656145662
"1PKN_A","vvolumeCB","hpshh",0.354396032618393
"1PKN_A","vvolumeCB","r4s_JC",0.483111773107325
"1PKN_A","vvolumeCB","rsa",0.886835847235289
"1PKN_A","vvolumeCB","seqent",0.434836060967917
"1PKN_A","vvolumeN","ddgent",0.649061449991538
"1PKN_A","vvolumeN","hbe",0.336652459157145
"1PKN_A","vvolumeN","hpshh",0.292749963253896
"1PKN_A","vvolumeN","r4s_JC",0.404699709628003
"1PKN_A","vvolumeN","rsa",0.77561656835198
"1PKN_A","vvolumeN","seqent",0.340169398122061
"1PKN_A","vvolumeO","ddgent",0.606018458686224
"1PKN_A","vvolumeO","hbe",0.383398187052229
"1PKN_A","vvolumeO","hpshh",0.257471430411483
"1PKN_A","vvolumeO","r4s_JC",0.329387953444606
"1PKN_A","vvolumeO","rsa",0.734338918428753
"1PKN_A","vvolumeO","seqent",0.281345622830784
"1PKN_A","vvolumeSC","ddgent",0.805782888209405
"1PKN_A","vvolumeSC","hbe",0.269220160694639
"1PKN_A","vvolumeSC","hpshh",0.421920569421903
"1PKN_A","vvolumeSC","r4s_JC",0.502212147787629
"1PKN_A","vvolumeSC","rsa",0.912284754285364
"1PKN_A","vvolumeSC","seqent",0.446804857180729
"1PMI_A","vvolumeAA","ddgent",0.783856603316415
"1PMI_A","vvolumeAA","hbe",0.422175937459498
"1PMI_A","vvolumeAA","hpshh",0.47857437205017
"1PMI_A","vvolumeAA","r4s_JC",0.571623591727699
"1PMI_A","vvolumeAA","rsa",0.912582300536139
"1PMI_A","vvolumeAA","seqent",0.46813294757955
"1PMI_A","vvolumeC","ddgent",0.66211806581404
"1PMI_A","vvolumeC","hbe",0.464345657341321
"1PMI_A","vvolumeC","hpshh",0.351531582707748
"1PMI_A","vvolumeC","r4s_JC",0.516342238642748
"1PMI_A","vvolumeC","rsa",0.804302131590064
"1PMI_A","vvolumeC","seqent",0.425769267710088
"1PMI_A","vvolumeCA","ddgent",0.730831864740098
"1PMI_A","vvolumeCA","hbe",0.38933401264702
"1PMI_A","vvolumeCA","hpshh",0.402776978396726
"1PMI_A","vvolumeCA","r4s_JC",0.543346401114836
"1PMI_A","vvolumeCA","rsa",0.831783763024073
"1PMI_A","vvolumeCA","seqent",0.457782904771713
"1PMI_A","vvolumeCB","ddgent",0.791605704199261
"1PMI_A","vvolumeCB","hbe",0.378074034843116
"1PMI_A","vvolumeCB","hpshh",0.451181372100431
"1PMI_A","vvolumeCB","r4s_JC",0.60009349828369
