"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
22.7,-0.937444699530516,-0.960786,-0.9919342,-0.983702,-0.918967,-0.7938478,0.0776419330276352
22.8,-0.938270962441315,-0.961391,-0.991996,-0.984218,-0.920612,-0.7956174,0.077153009167024
22.9,-0.939087591549296,-0.961785,-0.9922228,-0.984154,-0.922065,-0.797594,0.0766733544270225
23,-0.93987034741784,-0.963007,-0.9924812,-0.985023,-0.923072,-0.7992512,0.0763179169220579
23.1,-0.94063317370892,-0.963379,-0.992578,-0.985374,-0.924551,-0.801351,0.0757653637848199
23.2,-0.941411046948357,-0.963764,-0.992543,-0.985436,-0.924553,-0.8036362,0.0752961848459553
23.3,-0.942161267605634,-0.964799,-0.9928574,-0.985716,-0.926262,-0.8056358,0.0748044421179269
23.4,-0.942937896713615,-0.964854,-0.9930776,-0.986132,-0.927619,-0.8076152,0.0743313962165296
23.5,-0.943704323943662,-0.965977,-0.993043,-0.986048,-0.928609,-0.8089828,0.0738714954002751
23.6,-0.944420070422535,-0.967513,-0.9929052,-0.985967,-0.930464,-0.811562,0.0733869668573926
23.7,-0.945157258215962,-0.967604,-0.9927982,-0.986093,-0.931743,-0.8142466,0.0729738440215861
23.8,-0.945926680751174,-0.967705,-0.9929336,-0.986341,-0.932267,-0.8153364,0.0725659729264074
23.9,-0.94665055399061,-0.96861,-0.9929818,-0.986569,-0.932692,-0.8164954,0.0721429897254185
24,-0.947353469483568,-0.968955,-0.9932986,-0.986797,-0.934115,-0.818107,0.0717054020320017
24.1,-0.948040399061033,-0.969587,-0.9931332,-0.986824,-0.936071,-0.8201272,0.071228060750115
24.2,-0.948707746478873,-0.97049,-0.9931914,-0.987627,-0.937363,-0.8220306,0.0708378092166512
24.3,-0.949408779342723,-0.971611,-0.9930398,-0.987523,-0.938479,-0.8239502,0.0704180588750456
24.4,-0.95002879342723,-0.972115,-0.9933278,-0.987979,-0.939515,-0.825412,0.0699978464193286
24.5,-0.950750727699531,-0.972941,-0.9934284,-0.98823,-0.9403,-0.8271596,0.0695418621968976
24.6,-0.951441530516432,-0.973409,-0.993526,-0.988558,-0.942063,-0.8290314,0.0690379820968498
24.7,-0.952097723004695,-0.973455,-0.993402,-0.988893,-0.943485,-0.8308522,0.0685689136531896
24.8,-0.952706849765258,-0.974551,-0.9934738,-0.988933,-0.944339,-0.8329136,0.0681859196628584
24.9,-0.953363769953052,-0.975374,-0.9934174,-0.989184,-0.945541,-0.8346412,0.0678203741776249
25,-0.953940502347418,-0.975965,-0.993592,-0.989419,-0.946626,-0.8366456,0.0673789983156126
25.1,-0.954585408450704,-0.975932,-0.9935128,-0.989488,-0.947416,-0.8381202,0.066979450478228
25.2,-0.955118492957746,-0.97604,-0.9934472,-0.989629,-0.948023,-0.8393038,0.0666205093296762
25.3,-0.955723112676056,-0.97689,-0.9937438,-0.989986,-0.948337,-0.8412854,0.0661968763787126
25.4,-0.956346389671362,-0.977349,-0.9939262,-0.989979,-0.948814,-0.8427176,0.0658213749394389
25.5,-0.956905,-0.977441,-0.9937956,-0.989739,-0.949827,-0.8442252,0.0653873141445475
25.6,-0.957509507042254,-0.977601,-0.9939176,-0.989695,-0.950943,-0.8465846,0.06492446512364
