"parameter","mean_sp","median_sp","quantile05_sp","quantile25_sp","quantile75_sp","quantile95_sp","stdev_sp"
21.4,-0.479587835680751,-0.488999,-0.641442,-0.570822,-0.417447,-0.252494,0.124755319375856
21.5,-0.479188985915493,-0.486996,-0.6423508,-0.572104,-0.417505,-0.2491052,0.124994169249273
21.6,-0.478727737089202,-0.486807,-0.6432482,-0.572261,-0.415279,-0.2437524,0.124984506307127
21.7,-0.478249502347418,-0.484518,-0.6419228,-0.570902,-0.416994,-0.242653,0.12523593735078
21.8,-0.477861370892019,-0.48616,-0.6437532,-0.56985,-0.415517,-0.2426138,0.125450962576936
21.9,-0.47732038028169,-0.4852,-0.6432996,-0.570728,-0.415879,-0.2405814,0.125631437514138
22,-0.476985666666667,-0.484202,-0.6436998,-0.568969,-0.413723,-0.237823,0.12559305773352
22.1,-0.476452370892019,-0.483136,-0.6428468,-0.566701,-0.411184,-0.2365856,0.125983605946045
22.2,-0.475919366197183,-0.483569,-0.6423668,-0.56919,-0.411034,-0.237056,0.12611511410151
22.3,-0.475518676056338,-0.482811,-0.6410022,-0.567958,-0.411725,-0.2358848,0.126102987349152
22.4,-0.475202539906103,-0.48181,-0.6406562,-0.56511,-0.413444,-0.2349232,0.126168819904256
22.5,-0.474702713615023,-0.480887,-0.6396144,-0.564733,-0.413749,-0.231877,0.126469986087265
22.6,-0.474345004694836,-0.479697,-0.6396358,-0.563961,-0.410931,-0.2305206,0.126704141160246
22.7,-0.474088765258216,-0.480236,-0.6383546,-0.565945,-0.411382,-0.2289258,0.127015231451955
22.8,-0.473609042253521,-0.481485,-0.6385944,-0.566019,-0.41362,-0.2275302,0.127050562879706
22.9,-0.473062497652582,-0.480481,-0.6378894,-0.566492,-0.411807,-0.2245196,0.127316465861967
23,-0.472735661971831,-0.482257,-0.637717,-0.565853,-0.405787,-0.2235806,0.127487011359975
23.1,-0.471954633802817,-0.481716,-0.6355728,-0.564014,-0.407056,-0.2220702,0.127661237109203
23.2,-0.471770882629108,-0.4835,-0.6354776,-0.562958,-0.407349,-0.2201732,0.127924564043676
23.3,-0.47126282629108,-0.484287,-0.6353538,-0.561971,-0.407871,-0.220772,0.127971271255792
23.4,-0.470825647887324,-0.483017,-0.634759,-0.563002,-0.409259,-0.2203894,0.128244403257089
23.5,-0.470139338028169,-0.480056,-0.6351462,-0.562283,-0.408189,-0.2198034,0.128535757257074
23.6,-0.469716305164319,-0.479212,-0.6342276,-0.56282,-0.409403,-0.2187846,0.128623335219092
23.7,-0.46914817370892,-0.479897,-0.6333074,-0.561706,-0.407367,-0.2163604,0.128555520138932
23.8,-0.468933948356808,-0.478959,-0.6323832,-0.560105,-0.404722,-0.2161472,0.128633265815461
23.9,-0.468343938967136,-0.478444,-0.6318988,-0.558631,-0.405058,-0.2153296,0.128856129431974
24,-0.467669948356808,-0.477357,-0.6317914,-0.557805,-0.403825,-0.2155006,0.129228957030755
24.1,-0.467175178403756,-0.475689,-0.6322516,-0.557607,-0.40491,-0.2143144,0.1296632443382
24.2,-0.466729145539906,-0.479121,-0.6308224,-0.557027,-0.404216,-0.2132278,0.129957213513418
24.3,-0.466379892018779,-0.476462,-0.6309772,-0.557544,-0.400489,-0.2112052,0.130089165367787
24.4,-0.465746117370892,-0.475299,-0.631086,-0.557002,-0.399623,-0.2122796,0.130289781773025
24.5,-0.465355342723005,-0.475178,-0.6305656,-0.557629,-0.403569,-0.2101348,0.130258367141203
24.6,-0.464763507042253,-0.473376,-0.6301598,-0.555958,-0.403502,-0.2093224,0.130235084617316
24.7,-0.464316117370892,-0.473541,-0.6305332,-0.555447,-0.402634,-0.2089854,0.130240867766482
24.8,-0.463926469483568,-0.474086,-0.6298838,-0.555531,-0.401039,-0.2101434,0.130243787219428
24.9,-0.463292906103286,-0.473443,-0.6296754,-0.553945,-0.401626,-0.209842200000001,0.130455611640225
25,-0.462839690140845,-0.474189,-0.628828,-0.555709,-0.403224,-0.2067954,0.130529568018051
25.1,-0.46241144600939,-0.474643,-0.627854,-0.555192,-0.400057,-0.2078448,0.130624869557372
25.2,-0.461906610328639,-0.475864,-0.6292168,-0.555841,-0.399639,-0.2059862,0.131048146388859
25.3,-0.461434769953052,-0.475211,-0.6281288,-0.556192,-0.401669,-0.2062144,0.131157594414228
25.4,-0.46092976056338,-0.473451,-0.6285378,-0.556393,-0.401268,-0.2047176,0.13149012395798
25.5,-0.460373765258216,-0.471485,-0.6279842,-0.555792,-0.400712,-0.205524600000001,0.131599827008156
25.6,-0.459913521126761,-0.471325,-0.6270414,-0.554559,-0.399629,-0.204860000000001,0.131835586388687
25.7,-0.459314671361502,-0.471265,-0.6275316,-0.554216,-0.399042,-0.204683600000001,0.132008895203984
25.8,-0.458974460093897,-0.47188,-0.6254196,-0.553365,-0.397511,-0.203235200000001,0.132063739211286
25.9,-0.458353384976526,-0.472576,-0.6255922,-0.553503,-0.396554,-0.201633000000001,0.132133961915308
26,-0.457955319248826,-0.473077,-0.624411,-0.553161,-0.397604,-0.200836600000001,0.13226668566136
26.1,-0.457596399061033,-0.472033,-0.6270366,-0.554241,-0.397697,-0.198760800000001,0.132530557557584
26.2,-0.457259638497653,-0.472464,-0.6262602,-0.554475,-0.397646,-0.199158600000001,0.132519921841023
26.3,-0.456606431924883,-0.471761,-0.6264942,-0.554296,-0.39522,-0.199478400000001,0.132698066361235
26.4,-0.456126741784038,-0.471173,-0.6251608,-0.552472,-0.39588,-0.197183400000001,0.133146647117124
26.5,-0.455589863849765,-0.47092,-0.6253082,-0.553551,-0.394719,-0.195420600000001,0.13346090440701
26.6,-0.455086600938967,-0.468577,-0.6249146,-0.551732,-0.394739,-0.196117600000001,0.133596490368669
26.7,-0.454765131455399,-0.467172,-0.6250838,-0.551246,-0.396626,-0.197367600000001,0.133912903406773
26.8,-0.454176943661972,-0.466063,-0.6252752,-0.552658,-0.395278,-0.196537800000001,0.13443151040381
